Collection,Dialect,Record,Concept,XPath,Content
MILES,EML,14.xml,Entity and Attribute Information,/eml:eml/dataset/dataTable/entityDescription,"Snow cover profile raw data for Niwot Ridge and Green Lakes Valley, 1993 - ongoing."
MILES,EML,14.xml,Entity Type Definition,/eml:eml/dataset/dataTable/entityDescription,"Snow cover profile raw data for Niwot Ridge and Green Lakes Valley, 1993 - ongoing."
MILES,EML,14.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"location code"
MILES,EML,14.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"date"
MILES,EML,14.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"height of bottom of horizon above soil surface"
MILES,EML,14.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"height of top of horizon above soil surface"
MILES,EML,14.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"horizon thickness"
MILES,EML,14.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"measured weight"
MILES,EML,14.xml,Attribute Definition,/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,"measured temperature"
MILES,EML,14.xml,Temporal Extent,/eml:eml/dataset/coverage/temporalCoverage,"1993-02-26 2012-12-29"
MILES,EML,14.xml,Resource Lineage,/eml:eml/dataset/methods,"These data were manually entered using an EasyEntry form and then processed on niwotlter, the NWT LTER workstation. The value in column 5 (horizon thickness) of the data section is the difference between the values in column 3 (height of bottom of horizon above soil surface) and column 4 (height of top of horizon above soil surface). Horizon mass is the product of the horizon thickness and measured weight. Horizon*temperature) is the product of horizon thickness and measured temperature. These derived values were used to calculate snow water equivalents (SWE) and depth-weighted mean temperatures for each profile; those reduced data can be found at: http://niwot.colorado.edu/exec/.extracttoolA?snowateq.mw Additional data associated with the same snow profiles can be found at http://niwot.colorado.edu/data_csvs/snochemh.mw.data.csv http://niwot.colorado.edu/data_csvs/snochemp.mw.data.csv http://niwot.colorado.edu/data_csvs/snowgran.mw.data.csv Additional qualitative and quantitative data (e.g. air temperatures, cloudiness and insolation, wind speed and direction, etc.) were recorded on the original data collection forms but not included in this file. It should be noted that snow profile data were used to characterize snowpack temperatures and water equivalence over large areas. As snow melted, profile locations were moved. Consequently, there are instances where total snow depth for a given location code increased from one date to the next, although no solid precipitation had been recorded for the period. Large changes in total snow depth at a particular location code were often a function of minor relocation of the pit in conjunction with the rugged topography of the area. Most of the snow profile measurements were made on the Saddle grid and location codes 001 through 088 refer to snow cover profile data for grid stakes 1 through 80A, respectively. Location codes of 011 and 012, for example, would be used for snow profile data collected near grid stakes 10A and 11, respectively. Additional snow pit locations (and the respective location codes) were as follows: Saddle N15 site (081), Martinelli central upper slope - M10 site (082), Martinelli east upper slope - M19 site (083), south of Green Lake 4 inlet (084), north of Green Lake 4 inlet (085), Green Lake 4 outlet (086), Green Lake 5 (087), 50m south of creek on Navajo bench (088), Martinelli M2 (089), slightly different Navajo location than 088 (090), snowfence thermistor #3 east (t3e), N15 Saddle site control pit (nco), N15 Saddle site 15nitrate addition pit (no3), N15 Saddle site 15ammonium addition pit (nh4), Arikaree Glacier site (ark), 10 m west of subnivean lysimeter (sub), 15 m south of subnivean lysimeter and 3 m south of Watershed fence (ssb), Martinelli snow drift near road (ma1), Martinelli snow drift 5 m west of Martinelli permanent plot 31 (ma2), Martinelli snow drift at maximum convexity (ma3), Green Lake 5 north facing slope (g5n), Green Lake 5 valley floor (g5v), Green Lake 5 south facing slope (g5s), Green Lake 4 valley floor (g4v), Green Lake 4 south facing slope (g4s), Green Lake 3 north facing slope (g3n), Green Lake 3 valley floor (g3v), Geen Lake 3 south facing slope (g3s), Albion Village north facing slope (avn), and Albion Village valley floor (avv), east edge of subalpine subnivean lysimeter field (sae), west edge of subalpine subnivean lysimeter field (saw) 300 meters east of T-van towards the subalpine subnivean (t30), south-west of subalpine subnivean lysimeter field (ssw), new site at west edge of subalpine subnivean (swn), Green lake 5 south facing outlet (5os), near C-1 Ameriflux tower[~15m northwest of tower] (hydRA), near C-1 Ameriflux tower[~25m west of tower]: tower tree well 1(tw1), tower tree well 2 (tw2), tower meadow 1 (tm1), tower meadow 2 (tm2), C1 bowling (c1b), southwest of soddie lysimeter field (ssw), Ameriflux tree B-(AB1) index 10 cm from tree (ab1), 50 cm from tree (ab2), 100 cm from tree (ab3), 150 cm from tree (ab4), 200 cm from tree (ab5), 250 cm from tree (ab6), Ameriflux tree 1-(A11) index 10 cm from tree (ab11), 50 cm from tree (ab12), 100 cm from tree (ab13), 150 cm from tree (ab14), 200 cm from tree (ab15), 250 cm from tree (ab16), northeast of soddie, shallow (nes), north mid soddie (nom), northeast mid soddie (nem). For the 20 January 1994 t3e profile, the 10-40 cm horizons were too hard for density measurements and the net weights for each of the 3 10-cm horizons was estimated as 450 g. A note on the hard-copy data form for the pit excavated on 31 January 1995 near Saddle grid point 6 indicated that the location was '~30 m north of the subnivean shelter (~20 m east of the prev. site [006])'. A note on the hard-copy data form for the pit excavated on 18 April 1995 at location code ssb indicated that the horizons from 200 to 240 cm above ground represented new snow. A note on the hard-copy data form for the pit excavated on 18 April 1995 near Saddle grid point 6 indicated that the horizons from 150 to 180 cm above ground represented new snow. A note on the hard-copy data form for the pit excavated on 25 April 1995 at location code t3e indicated that there was new snow and/or blown snow. Notes on the hard-copy data form for the pit excavated on 4 May 1995 at location code ssb indicated that there was new snow and that there were no data for the horizons from 0 to 70 cm above the ground. A note on the hard-copy data form for the pit excavated on 11 May 1995 at location code 084 indicated that there was 'all new snow since Apr 9'. A note on the hard-copy data form for the pit excavated on 15 May 1995 at location code 006 indicated that the soil was not frozen. Notes on the hard-copy data form for the pit excavated on 22 May 1995 at location code nh4 indicated that 'soil frozen but at O [degrees] C', 'string where tracer applied at 100 cm', '1 cm saturated layer at bottom of pack', and 'melt just starting'. A note on the hard-copy data form for the pit excavated on 23 May 1995 at location code 006 indicated that the soil was not frozen. Notes on the hard-copy data form for the pit excavated on 25 May 1995 at location code t3e indicated that liquid water was present from approximately 130 to 285 cm above the ground and that the soil was mostly frozen. A note on the hard-copy data form for the pit excavated on 1 June 1995 at location code nco indicated that the tracer thread was at 90 cm. A note on the hard-copy data form for the pit excavated on 1 June 1995 at location code 006 indicated that the soil was unfrozen at the surface. A note on the hard-copy data form for the pit excavated on 2 June 1995 at location code 084 indicated that the ground was frozen. A note on the hard-copy data form for the pit excavated on 8 June 1995 at location code t3e indicated that the ground was frozen. A note on the hard-copy data form for the pit excavated on 8 June 1995 at location code 006 indicated that there was free water at ground and that ground was unfrozen at the surface. A note on the hard-copy data form for the pit excavated on 14 June 1995 at location code 006 indicated that the temperatures for the horizons 170 to 190 cm above the ground were measured between ice lenses. A note on the hard-copy data form for the pit excavated on 14 June 1995 at location code 013 indicated that there was free water on the soil surface. A note on the hard-copy data form for the pit excavated on 15 June 1995 at location code 087 indicated that height was above a saturated layer 120 cm deep. A note on the hard-copy data form for the pit excavated on 21 June 1995 at location code t3e indicated that there was free water in the horizon 0 to 10 cm above the ground. A note on the hard-copy data form for the pit excavated on 22 June 1995 at location code ark indicated that 'bottom is at least 70 cm above ground'. A note on the hard-copy data form for the pit excavated on 20 July 1995 at location code ark indicated that '25-0 cm mixed rock and snow (no dens., T degrees, or chem. meas. possible)'. A note on the hard-copy data form for the pit excavated on 16 January 1996 at location code 006 indicated that there was fresh snow. A note on the hard-copy data form for the pit excavated on 26 January 1996 at location code 006 indicated that there was fresh snow. A note on the hard-copy data form for the pit excavated on 23 February 1996 at location code 006 indicated that there was new snow. A note on the hard-copy data form for the pit excavated on 15 March 1996 at location code 006 indicated that there was new snow. A note on the hard-copy data form for the pit excavated on 23 April 1996 at location code g3n indicated that the suface temperature was -3 degrees C. Notes on the hard-copy form for the pit excavated on 23 April 1996 at the location code avv indicated that there was an ice lens 1/4 inch thick at horizon 150 to 160 cm above ground and an ice lens 2 inches thick at horizon 170 to 180 cm above ground. A note on the hard-copy form for the pit excavated on 24 April 1996 at the location code g4s indicated that there was an ice lens 1/4 inch thick at horizon 140 to 150 cm above ground. Notes on the hard-copy form for the pit excavated on 24 April 1996 at the location code g5s indicated that the real snow depth was '4+ m', and that the horizon 100 to 110 cm above the bottom of the measured pit there was an ice lens 10 cm thick (5 cm wet and 5 cm ice). A note on the hard-copy form for the pit excavated on 24 April 1996 at the location code g5v indicated that there was an ice lense at the horizon 140 to 150 cm above ground. A note on the hard-copy form for the pit excavated on 24 April 1996 at the location code g5n indicated that the ground temperature of -4.2 degrees C was measured under the first talus rock layer. A note on the hard-copy form for the pit excavated on 25 April 1996 at the location code 006 indicated that the observers did not get to the bottom of the pit (the farthest they got was at horizon 30 to 40cm above the ground). Notes on the hard-copy form for the pit excavated on 17 May 1996 at the location code 006 indicated that there was free water at the ground surface and a saturated layer 5 cm thick, and that there were larger grain sizes at the horizons 0 to 80 cm above the ground. A note on the hard-copy form for the pit excavated on 22 May 1996 at the location code g5s indicated that there was an ice lens 10 cm thick at the horizon 190 to 200 cm above the ground. Two sets of temperature were taken for the sub pit excavated on 28 April 1996. The second set of temperatures (with the same corresponding weight data, height data, etc. as the initial temperature set) is appended directly below the initial set. Notes on the hard-copy form for this pit indicated that at horizon 1.0 to 1.1 m above the ground, the first temperature taken was between two ice lenses and the second temperature taken was above the merged lenses. The notes also indicate that there was an ice lens 1.5 m thick between 1.48 to 1.495 m above the ground, that there were 1 cm thick ice lenses between 1.54 to 1.55 m, 2.22 to 2.23 m, and 2.48 to 2.49 m above ground, that there were 3 cm thick ice lenses between 2.76 and 2.79 m and 2.84 and 2.87 m, and that there was a merging ice lense between 1.45 to 1.46 m above the ground. Notes on the hard-copy form for the pit excavated on 29 May 1996 at the location code 006 indicated that there was hail at the horizon 167 to 175 cm above ground, and new snow at the horizon 175 to 220 cm above ground. A note on the hard-copy form for the pit excavated on 7 February 1997 at the location code 006 indicated that the surface temperature was -9 degrees C and the ground temperature was -1 degrees C. A note on the hard-copy form for the pit excavated on 14 February 1997 at the location code 006 indicated that the surface temperature was -14 degrees C and the ground temperature was -1 degrees C. A note on the hard-copy form for the pit excavated on 20 February 1997 at the location code 006 indicated that the surface temperature was -14 degrees C and the soil temperature was -1.5 degrees C. A note on the hard-copy form for the pit excavated on 28 February 1997 at the location code 006 indicated that the surface temperature was -3 degrees C and the ground temperature was -4 degrees C. A note on the hard-copy form for the pit excavated on 7 March 1997 at the location code 006 indicated that the surface temperature was 3 degrees C. A note on the hard-copy form for the pit excavated on 21 March 1997 at the location code 006 indicated that the surface temperature was -1.5 degrees C. A note on the hard-copy form for the pit excavated on 11 April 1997 at the location code 006 indicated that the surface temperature was -6 degrees C and the ground temperature was -1.5 degrees C. A note on the hard-copy form for the pit excavated on 30 April 1997 at the location code sae indicated that the ground was unfozen. A note on the hard-copy form for the pit excavated on 30 April 1997 at the location code saw indicated that the ground was unfozen. A note on the hard-copy form for the pit excavated on 7 May 1997 at the location code 006 indicated that the surface temperature was 0 degrees C. Notes on the hard-copy form for the pit excavated on 13 May 1997 at the location code g5n indicated that the surface temperature was 0 degrees C, and that all depths were relative to the bottom of the pit not the ground. The probed depth of the snow was 320 cm. A note on the hard-copy form for the pit excavated on 13 May 1997 at the location code g5s indicated that the horizon 0 to 10 cm above ground was saturated with water, and that there was ice at the bottom. A note on the hard-copy form for the pit excavated on 13 May 1997 at the location code 084 indicated that the surface temperature was 0 degrees C. A note on the hard-copy form for the pit excavated on 13 May 1997 at the location code 085 indicated that the surface temperature was 0 degrees C. A note on the hard-copy form for the pit excavated on 14 May 1997 at the location code 088 indicated that the surface temperature was 0 degrees C. A note on the hard-copy form for the pit excavated on 30 May 1997 at the location code 006 indicated that the surface temperature was -.5 degrees C. A note on the hard-copy form for the pit excavated on 9 June 1997 at the location code 006 indicated that the soil was unfrozen up to a depth of 8 cm. A note on the hard-copy form for the pit excavated on 16 June 1997 at the location code 006 indicated that the bottom 2 cm was saturated slush/ice mixture, and that the soil was unfrozen to a depth of 9 cm. A note on the hard-copy form for the pit excavated on 23 June 1997 at the location code 006 indicated that the surface temperature was 0 degrees C. A note on the hard-copy form for the pit excavated on 30 June 1997 at the location code 006 indicated that there was approximately .5 cm of frozen meltwater at the soil/snow interface. A note on the hard-copy form for the sae pit excavated on 10 April 1998 read 'recalibrated thermometer - corrected by + 1/4 degree'. A note on the hard-copy form for the 085 pit excavated on 19 May 1998 read 'Only top 230 cm of 430 cm sampled. Total height [as determined with probe] is 4 m 30 cm'. A note on the hard-copy form for the 084 pit excavated on 19 May 1998 read 'Bottom Layer was mostly H20'. A note on the hard-copy form for the 088 pit excavated on 20 May 1998 indicated that an ice layer existed within the horizon from 60 cm to 70 cm, and that there was and 'underground stream' at ground level. A note on the hard-copy form for the 006 pit excavated on 14 April 1998 indicated that no weights (and therefore masses, densities, and snow water equivalences) were taken due to a broken scale. A note on the hard-copy form for the ssw pit excavated on 15 January 1999 indicated that the gound surface was unfrozen. A note on the hard-copy form for the ssw pit excavated on 27 January 1999 indicated that the gound surface was unfrozen. A note on the hard-copy form for the pit excavated on 17 March 1999 at the location code 006 indicated that the surface temperature was 0 degrees C. A note on the hard-copy form for the pit excavated on 7 April 1999 at the location code 006 indicated that the surface temperature was -0.5 degrees C. Notes in comments section: 'Ice layer', 'Depth Hoar', 'Stratigrafy data of questionable accuracy'. A note on the hard-copy form for the pit excavated on 14 April 1999 swn indicated that the surface temperature was -1.5 degrees C. A note on the hard-copy form for the pit excavated on 21 April 1999 at the location code 006 indicated that the surface temperature was -5 degrees C. A note on the hard-copy form for the pit excavated on 18 May 1999 at the location code 006 indicated that the surface temperature was 0 degrees C. A note on the hard-copy form for the pit excavated on 19 May 1999 at the location code swn indicated that the surface temperature was 0 degrees C. A note on the hard-copy form for the pit excavated on 25 May 1999 at the location code 006 indicated that the surface temperature was 0 degrees C. A note on the hard-copy form for the pit excavated on 26 May 1999 at the location code 088 indicated that the surface temperature was -1.0 degrees C. A note on the hard-copy form for the pit excavated on 27 May 1999 at the location code swn indicated that the surface temperature was 0 degrees C. Notes in comments section:'153,151,150 very distinct icelayers w/ ice and ET mixed in between.' A note indicated that the horizon 180-183 was saturated and that there was no data for this horizon. A note on the hard-copy form for the pit excavated on 2 June 1999 at the location code 006 indicated that the surface temperature was 0 degrees C. 'Saturated layer at soil surface.' A note on the hard-copy form for the pit excavated on 3 June 1999 at the location code swn indicated that the surface temperature was 0 degrees C. 'Saturated layer just above ground, ground unfrozen'. A note on the hard-copy form for the pit excavated on 09 June 1999 at the location code 006 indicated that the surface temperature was 0 degrees C. 'Saturated layer free water + Ice.' A note on the hard-copy form for the pit excavated on 10 June 1999 at the location code swn indicated that the surface temperature was 0 degrees C. A note on the hard-copy form for the pit excavated on 5 June 1999 at the location code 006 indicated that the surface temperature was 0 degrees C. 'Sat. layer (0-10).' A note on the hard-copy form for the pit excavated on 17 June 1999 at the location code swn indicated that the surface temperature was -1 degrees C. 'Snow was poly..(??) from wet snow metamorphism.''Slush mud and meltwater for last 5cm.' A note on the hard-copy form for the pit excavated on 17 June 1999 at the location code swn indicated that the horizon 6-7 was 'very wet (dripping)' A note on the hard-copy form for the pit excavated on 31 March 1999 at the location code swn indicated that the surface temperature was -3.5 degrees C. Horizon 0-27:'depth hoar', Horizon 27-54:'snow', Horizon 54-56:'ice', Horizon 56-66:'snow', Horizon 137-139:'snow', Horizon 139-148:'ice', Horizon 148-152:'snow', Horizon 152-154:'ice', Horizon 154-156:'snow', Horizon 156-161:'ice'. A note on the hard-copy data form for the pit excavated on 13 january 2000 at location code swn indicated that the suface temperature was -2.5 degrees C. 'grains more rounded', '??????'. A note on the hard-copy data form for the pit excavated on 14 january 2000 at location code 006 indicated that the suface temperature was -6.5 degrees C. 'Sight wind crust at surface'. A note on the hard-copy data form for the pit excavated on 27 january 2000 at location code swn indicated that the suface temperature was -6 degrees C. The horizon 0-35 was 'changing to ET'. A note on the hard-copy data form for the pit excavated on 27 january 2000 at location code 006 indicated that the suface temperature was -11 degrees C. A note on the hard-copy data form for the pit excavated on 08 february 2000 at location code swn indicated that the suface temperature was -3 degrees C. Horizon 14-36 'formerly TG, cohesion less'. A note on the hard-copy data form for the pit excavated on 17 February 2000 at location code 006 indicated that the suface temperature was -4.5 degrees C. Horizon 108-110: 'new snow'. A note on the hard-copy data form for the pit excavated on 22 February 2000 at location code swn indicated that the suface temperature was -8.5 degrees C. The horizon 15-43 was 'much less consolidated'. A note on the hard-copy data form for the pit excavated on 24 February 2000 at location code 006 indicated that the suface temperature was -6 degrees C. The horizon 105-114 had 'sun crust'. A note on the hard-copy data form for the pit excavated on 29 February 2000 at location code swn indicated that the suface temperature was 0 degrees C. Comments: 'Add 4 degrees total temps!' A note on the hard-copy data form for the pit excavated on 2 March 2000 at location code 006 indicated that the suface temperature was -7.5 degrees C. A note on the hard-copy data form for the pit excavated on 7 March 2000 at location code swn indicated that the suface temperature was -1 degrees C. Horizon 0-10: 'barely faceted', Horizon 10-40: 'less consolidated layer' A note on the hard-copy data form for the pit excavated on 9 March 2000 at location code 006 indicated that the suface temperature was -9 degrees C. Comments: 'No grain size due to blowing snow'. A note on the hard-copy data form for the pit excavated on 14 March 2000 at location code swn indicated that the suface temperature was -2 degrees C. Horizon 0-40 was 'unconsolidated granular', Horizon 159-161:'old surface crust granular'. A note on the hard-copy data form for the pit excavated on 16 March 2000 at location code 006 indicated that the suface temperature was -2 degrees C. Horizon 108-140: 'fresh snow'. A note on the hard-copy data form for the pit excavated on 21 March 2000 at location code swn indicated that the suface temperature was -3.5 degrees C. Horizon 109-111: 'old surface crust', Horizon 155-158: 'granular ice blobs old surface crust', Horizon 192-198: 'granular, old surface crust' Horizon 0-10: 'this cut of snow had an animal's burrow hole. A second cut yielded another smaller hole. I weighed 329g and the hole equated to ~3 grams of snow.' A note on the hard-copy data form for the pit excavated on 28 March 2000 at location code 006 indicated that the suface temperature was -1 degrees C. Horizon 129-129: 'new fallen snow, 1/4 cm'. A note on the hard-copy data form for the pit excavated on 4 April 2000 at location code swn indicated that the suface temperature was 0 degrees C. Horizon 0-37: 'more granular'. A note on the hard-copy data form for the pit excavated on 10 April 2000 at location code swn indicated that the suface temperature was 0 degrees C. Comments: 'CR=crust layer', 'at 164 intermittent ice layer' Horizon 145-146: 'Intermittent ice layer crust' Horizon 0-43: 'less consolidated'. A note on the hard-copy data form for the pit excavated on 14 April 2000 at location code 006 indicated that the suface temperature was 0 degrees C. A note on the hard-copy data form for the pit excavated on 18 April 2000 at location code swn indicated that the suface temperature was 0 degrees C. Horizon 0-39: 'less consolidated', Horizon 138-141: 'This layer is intermittently an ice layer', Horizon 141-158: 'There is an intermittent ice layer at 152-153'. A note on the hard-copy data form for the pit excavated on 20 April 2000 at location code 006 indicated that the suface temperature was 0 degrees C. A note on the hard-copy data form for the pit excavated on 25 April 2000 at location code swn indicated that the suface temperature was 0 degrees C. A note on the hard-copy data form for the pit excavated on 27 April 2000 at location code 006 indicated that the suface temperature was 0 degrees C. Comments: '160 cm total depth 1103' 'Fine day! Haze over Eastern Plains.' A note on the hard-copy data form for the pit excavated on 2 May 2000 at location code g4n indicated that the suface temperature was 0 degrees C. A note on the hard-copy data form for the pit excavated on 2 May 2000 at location code g5n indicated that the suface temperature was 0 degrees C. A note on the hard-copy data form for the pit excavated on 2 May 2000 at location code g5v indicated that the suface temperature was 0 degrees C. A note on the hard-copy data form for the pit excavated on 2 May 2000 at location code 505 indicated that the suface temperature was 0 degrees C. A note on the hard-copy data form for the pit excavated on 3 May 2000 at location code swn indicated that the suface temperature was 0 degrees C. A note on the hard-copy data form for the pit excavated on 3 May 2000 at location code 006 indicated that the suface temperature was 0 degrees C. A note on the hard-copy data form for the pit excavated on 10 May 2000 at location code 006 indicated that the suface temperature was 0 degrees C. Horizon 0-3: 'saturated'. A note on the hard-copy data form for the pit excavated on 16 May 2000 at location code swn indicated that the suface temperature was 0 degrees C. Horizon 40-98: 'Intermittents ice layer at 71 and 54', Horizon 108-113: 'slush layer'. A note on the hard-copy data form for the pit excavated on 19 May 2000 at location code 006 indicated that the suface temperature was 0 degrees C. Horizon 0-4: 'slush layer'. A note on the hard-copy data form for the pit excavated on 25 May 2000 at location code swn indicated that the suface temperature was 0 degrees C. Horizon 61-78: 'couldn't find optic lens at saddle'. A note on the hard-copy data form for the pit excavated on 25 May 2000 at location code 006 indicated that the suface temperature was 0 degrees C. A note on the hard-copy data form for the pit excavated on 29 May 2000 at location code 006 indicated that the suface temperature was 0 degrees C. Horizon 0-13: 'slush'. A note on the hard-copy data form for the pit excavated on 06 June 2000 at location code 006 indicated that the suface temperature was 0 degrees C. Horizon 0-10: 'slush', 'MF=melt/freeze- rounded snow grains that have undergone wet metamorphism.' A note on the hard-copy form for the pit excavated on 16 Jan 2001 at the location code 006 indicated that there was new snow. A note on the hard-copy form for the pit excavated on 9 May 2001 at the location code g5n indicated that the surface temperature was 0 degrees C. A note on the hard-copy form for the pit excavated on 9 May 2001 at the location code 088 indicated that the surface temperature was 0 degrees C. Comments: 'Dirty ice layers at 110cm.' A note on the hard-copy form for the pit excavated on 8 May 2001 at the location code 084 indicated that the surface temperature was 0 degrees C. A note on the hard-copy form for the pit excavated on 8 May 2001 at the location code 085 indicated that the surface temperature was 0 degrees C. A note on the hard-copy form for the pit excavated on 9 May 2001 at the location code g5s indicated that the surface temperature was 0 degrees C. A note on the hard-copy form for the ssw pit measured 27 June 2011 indicated that the pit was moved 2 m to the right."
MILES,EML,14.xml,Resource Online Link,/eml:eml/dataset/distribution/online/url,"http://niwot.colorado.edu/data_csvs/snowprof.mw.data.csv"
MILES,EML,14.xml,Resource Long Name,/eml:eml/dataset/title,"Snow cover profile raw data for Niwot Ridge and Green Lakes Valley, 1993 - ongoing."
MILES,EML,14.xml,Spatial Extent,/eml:eml/dataset/coverage/geographicCoverage,"Study sites were various locations on Niwot Ridge and within the Green Lakes Valley. Original data are stored at Research Laboratory #3. -105.643 -105.3753 40.0615 39.9932"
MILES,EML,14.xml,Resource Status,/eml:eml/access,"uid=NWT,o=lter,dc=ecoinformatics,dc=org all public read"
MILES,EML,14.xml,Project Name,/eml:eml/dataset/creator/electronicMailAddress,"mark.williams@colorado.edu"
MILES,EML,14.xml,Contributor Role,/eml:eml/dataset/associatedParty/role,"Data Contact"
MILES,EML,14.xml,Contributor Role,/eml:eml/dataset/associatedParty/role,"Data Contact"
MILES,EML,14.xml,Resource Identifier Type,/eml:eml/@system,"knb"
MILES,EML,14.xml,Keyword,/eml:eml/dataset/keywordSet/keyword,"snow weight"
MILES,EML,14.xml,Keyword,/eml:eml/dataset/keywordSet/keyword,"snow temperature"
MILES,EML,14.xml,Keyword,/eml:eml/dataset/keywordSet/keyword,"snow depth"
MILES,EML,14.xml,Keyword,/eml:eml/dataset/keywordSet/keyword,"snow pit"
MILES,EML,14.xml,Keyword,/eml:eml/dataset/keywordSet/keyword,"saddle grid"
MILES,EML,14.xml,Keyword,/eml:eml/dataset/keywordSet/keyword,"snow profile"
MILES,EML,14.xml,Keyword,/eml:eml/dataset/keywordSet/keyword,"hydrology"
MILES,EML,14.xml,Keyword,/eml:eml/dataset/keywordSet/keyword,"Green Lake 4"
MILES,EML,14.xml,Keyword,/eml:eml/dataset/keywordSet/keyword,"Green Lake 5"
MILES,EML,14.xml,Keyword,/eml:eml/dataset/keywordSet/keyword,"Green Lakes Valley"
MILES,EML,14.xml,Keyword,/eml:eml/dataset/keywordSet/keyword,"Soddie"
MILES,EML,14.xml,Keyword,/eml:eml/dataset/keywordSet/keyword,"Navajo bench"
MILES,EML,14.xml,Keyword,/eml:eml/dataset/keywordSet/keyword,"Martinelli"
MILES,EML,14.xml,Keyword,/eml:eml/dataset/keywordSet/keyword,"tvan"
MILES,EML,14.xml,Keyword,/eml:eml/dataset/keywordSet/keyword,"subnivean"
MILES,EML,14.xml,Keyword,/eml:eml/dataset/keywordSet/keyword,"Albion"
MILES,EML,14.xml,Keyword,/eml:eml/dataset/keywordSet/keyword,"Ameriflux"
MILES,EML,14.xml,Keyword,/eml:eml/dataset/keywordSet/keyword,"Niwot Ridge LTER"
MILES,EML,14.xml,Keyword,/eml:eml/dataset/keywordSet/keyword,"NWT"
MILES,EML,14.xml,Resource Distribution,/eml:eml/dataset/distribution,"http://niwot.colorado.edu/data_csvs/snowprof.mw.data.csv"
